,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
10251,Hyundai,Tucson,2015,regular unleaded,180,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,25,20,1439,27950
10252,Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,33,26,1439,24150
10253,Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,31,25,1439,25550
10254,Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,29900
10255,Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,1439,24100
10256,Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,24,1439,31300
10257,Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,24,1439,27550
10258,Hyundai,Tucson,2016,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,26150
10259,Hyundai,Tucson,2016,regular unleaded,164,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,31,23,1439,22700
10260,Hyundai,Tucson,2017,regular unleaded,164,4,AUTOMATIC,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,23,1439,22700
10261,Hyundai,Tucson,2017,regular unleaded,164,4,AUTOMATIC,all wheel drive,4.0,Crossover,Compact,4dr SUV,26,21,1439,24100
10262,Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,29775
10263,Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,25900
10264,Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,24,1439,31175
10265,Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,28,24,1439,27300
10266,Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,front wheel drive,4.0,Crossover,Compact,4dr SUV,32,26,1439,24150
10267,Hyundai,Tucson,2017,regular unleaded,175,4,AUTOMATED_MANUAL,all wheel drive,4.0,Crossover,Compact,4dr SUV,30,25,1439,25550
10268,Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,14,2031,33210
10269,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,2.0,Unknown,Large,Regular Cab Pickup,18,13,2031,29120
10270,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,44925
10271,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,40685
10272,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,44000
10273,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,33390
10274,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,33060
10275,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,47975
10276,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,34710
10277,Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,15,2031,30160
10278,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34710
10279,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,40685
10280,Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,14,2031,31560
10281,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,44000
10282,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,35040
10283,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,37030
10284,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,42550
10285,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,42550
10286,Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,14,2031,35530
10287,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,33060
10288,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,37030
10289,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,13,2031,32170
10290,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,41385
10291,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,39500
10292,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,35040
10293,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,33390
10294,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,41385
10295,Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,19,15,2031,32480
10296,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,37635
10297,Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,15,2031,28510
10298,Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,47975
10299,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,33980
10300,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,30010
10301,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,31660
10302,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,31990
10303,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,2.0,Unknown,Large,Regular Cab Pickup,17,13,2031,32170
10304,Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,30340
10305,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,34220
10306,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,30840
10307,Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,14,2031,34000
10308,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,45560
10309,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,32980
10310,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,38670
10311,Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,14,2031,36320
10312,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,34970
10313,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,46530
10314,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,43585
10315,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,42945
10316,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,42945
10317,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,30840
10318,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,41720
10319,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,49580
10320,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,46530
10321,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,40535
10322,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,38020
10323,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,49580
10324,Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,15,2031,29140
10325,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,13,2031,29950
10326,Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,19,15,2031,33270
10327,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,32650
10328,Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,14,2031,32190
10329,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,36030
10330,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,13,2031,33000
10331,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,31170
10332,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34220
10333,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,35700
10334,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,32980
10335,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,2.0,Unknown,Large,Regular Cab Pickup,18,13,2031,29950
10336,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,38670
10337,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,41720
10338,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,34970
10339,Toyota,Tundra,2016,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,15,2031,30950
10340,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,45560
10341,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,43585
10342,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,32650
10343,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,33890
10344,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,40535
10345,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,36030
10346,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,35700
10347,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,2.0,Unknown,Large,Regular Cab Pickup,17,13,2031,33000
10348,Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,33890
10349,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,31170
10350,Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,38020
10351,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,2.0,Unknown,Large,Regular Cab Pickup,17,13,2031,33450
10352,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,50030
10353,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,35420
10354,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,42330
10355,Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,15,2031,31830
10356,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,46980
10357,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,42330
10358,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,46980
10359,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,44195
10360,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,39280
10361,Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,14,2031,34880
10362,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,46010
10363,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,2.0,Unknown,Large,Regular Cab Pickup,18,13,2031,30400
10364,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,38470
10365,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,33430
10366,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,18,13,2031,41145
10367,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,43395
10368,Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,19,15,2031,34150
10369,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,18,13,2031,30400
10370,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,31620
10371,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,50030
10372,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,33100
10373,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,43395
10374,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,31620
10375,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,36480
10376,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,31290
10377,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,33430
10378,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34340
10379,Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,14,2031,37200
10380,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,17,13,2031,44195
10381,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,31290
10382,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,34340
10383,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,36150
10384,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,34670
10385,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,18,13,2031,33100
10386,Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,19,15,2031,30020
10387,Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,14,2031,33070
10388,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,35420
10389,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,36480
10390,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Extended Cab Pickup,18,13,2031,39280
10391,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Extended Cab Pickup,17,13,2031,36150
10392,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,46010
10393,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4.0,Unknown,Large,Crew Cab Pickup,18,13,2031,41145
10394,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,17,13,2031,33450
10395,Toyota,Tundra,2017,regular unleaded,381,8,AUTOMATIC,four wheel drive,4.0,Unknown,Large,Crew Cab Pickup,17,13,2031,38470
10396,Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,17,13,2031,34670
10397,GMC,Typhoon,1992,regular unleaded,285,6,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Performance",Compact,2dr SUV,17,14,549,5895
10398,GMC,Typhoon,1993,regular unleaded,285,6,AUTOMATIC,all wheel drive,2.0,"Factory Tuner,Performance",Compact,2dr SUV,17,13,549,6890
10399,Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,1385,22750
10400,Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,1385,28250
10401,Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,1385,26250
10402,Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4.0,Unknown,Compact,Passenger Minivan,23,16,1385,19250
10403,Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Cargo Minivan,23,16,1385,21150
10404,Chevrolet,Uplander,2006,regular unleaded,201,6,AUTOMATIC,front wheel drive,4.0,Unknown,Midsize,Passenger Minivan,23,16,1385,30250
10405,Chevrolet,Uplander,2006,regular unleaded,196,6,AUTOMATIC,all wheel drive,4.0,Unknown,Midsize,Passenger Minivan,21,15,1385,33250
10406,Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Compact,Passenger Minivan,23,16,1385,20205
10407,Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Cargo Minivan,23,16,1385,22105
10408,Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,23280
10409,Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,27405
10410,Chevrolet,Uplander,2007,regular unleaded,240,6,AUTOMATIC,front wheel drive,4.0,Flex Fuel,Midsize,Passenger Minivan,23,16,1385,33050
